PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,950",10.8,0.996,1.08,19.34,"40,240",2.0,13.65,15.79,18.65,22.69,26.61,"28,390","32,850","38,790","47,190","55,350",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-4111,Tool and Die Makers,detailed,"1,390",19.0,0.710,1.41,28.09,"58,430",2.6,18.26,22.88,27.89,33.24,38.97,"37,980","47,590","58,010","69,130","81,050",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"4,420",7.1,2.258,0.84,22.82,"47,460",1.4,16.15,18.50,22.13,26.33,30.26,"33,590","38,480","46,030","54,760","62,950",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,390,19.3,0.200,0.82,21.47,"44,670",3.8,15.99,17.59,20.25,23.90,30.51,"33,270","36,580","42,120","49,710","63,460",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,140,38.2,0.069,0.51,18.45,"38,390",4.8,12.93,14.58,17.69,21.03,24.25,"26,890","30,330","36,790","43,730","50,430",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-4192,"Layout Workers, Metal and Plastic",detailed,**,**,**,**,28.73,"59,760",11.2,16.34,20.73,26.16,36.73,47.27,"34,000","43,120","54,400","76,400","98,310",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,910,31.5,0.467,1.69,17.60,"36,610",3.7,11.40,13.62,16.42,21.25,26.78,"23,720","28,320","34,160","44,200","55,710",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-4199,"Metal Workers and Plastic Workers, All Other",detailed,530,28.3,0.271,1.54,21.94,"45,620",2.0,14.26,17.86,21.95,26.26,29.84,"29,670","37,140","45,670","54,630","62,080",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-5111,Prepress Technicians and Workers,detailed,"1,000",12.5,0.514,2.48,24.50,"50,960",2.9,15.18,20.38,24.86,29.17,33.35,"31,580","42,380","51,710","60,670","69,380",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-5112,Printing Press Operators,detailed,"4,470",11.5,2.287,1.91,22.23,"46,230",2.1,13.78,16.73,21.61,27.38,32.29,"28,660","34,790","44,940","56,960","67,160",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-5113,Print Binding and Finishing Workers,detailed,"1,750",11.0,0.896,2.84,17.88,"37,190",3.2,11.39,13.38,16.93,22.30,26.66,"23,690","27,830","35,220","46,380","55,460",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6011,Laundry and Dry-Cleaning Workers,detailed,"1,780",13.4,0.911,0.62,13.72,"28,550",2.2,10.39,11.45,13.19,15.11,18.10,"21,620","23,810","27,430","31,420","37,650",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,400,33.8,0.204,0.77,13.82,"28,750",2.5,10.57,11.75,13.83,15.74,17.76,"21,990","24,440","28,780","32,740","36,930",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6031,Sewing Machine Operators,detailed,"1,100",14.1,0.565,0.60,14.66,"30,500",2.9,9.96,12.01,14.23,16.98,19.95,"20,710","24,970","29,600","35,320","41,490",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6041,Shoe and Leather Workers and Repairers,detailed,**,**,**,**,16.87,"35,080",5.6,15.41,16.04,17.06,18.09,18.70,"32,060","33,360","35,490","37,620","38,900",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,**,**,**,**,22.41,"46,610",10.3,13.57,20.52,23.08,25.83,29.85,"28,220","42,680","48,010","53,720","62,090",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,110,31.9,0.056,0.61,14.00,"29,120",5.4,10.49,12.40,13.80,15.32,18.26,"21,820","25,780","28,700","31,860","37,980",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,80,37.6,0.041,0.28,14.72,"30,620",3.6,10.90,12.44,14.26,16.68,18.95,"22,680","25,870","29,650","34,700","39,410",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,**,**,**,**,16.65,"34,620",3.9,13.01,14.62,16.77,18.77,20.42,"27,050","30,410","34,880","39,050","42,480",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6093,Upholsterers,detailed,**,**,**,**,18.93,"39,370",4.3,15.86,17.00,18.89,21.66,23.92,"33,000","35,360","39,300","45,050","49,750",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,910,38.0,0.468,4.41,13.98,"29,080",5.7,9.96,10.85,12.39,15.49,19.71,"20,720","22,560","25,760","32,210","40,990",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-7011,Cabinetmakers and Bench Carpenters,detailed,"1,930",11.1,0.988,1.40,20.03,"41,660",2.7,12.99,16.34,20.00,23.86,27.77,"27,020","33,990","41,600","49,640","57,760",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-7021,Furniture Finishers,detailed,500,14.9,0.258,2.16,19.22,"39,980",3.5,12.66,14.98,17.96,22.73,27.69,"26,340","31,160","37,350","47,270","57,590",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,350,18.1,0.177,0.49,17.24,"35,850",4.0,11.36,14.89,17.37,20.20,23.05,"23,630","30,980","36,130","42,010","47,940",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,**,**,**,**,18.28,"38,010",3.0,12.22,15.00,18.11,21.99,24.47,"25,410","31,200","37,660","45,730","50,900",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-7099,"Woodworkers, All Other",detailed,**,**,**,**,14.42,"30,000",5.6,10.21,11.00,13.60,17.44,20.28,"21,240","22,880","28,280","36,280","42,180",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-8013,Power Plant Operators,detailed,630,13.9,0.321,1.37,40.21,"83,640",5.8,24.67,31.52,42.22,49.47,56.86,"51,320","65,550","87,820","102,900","118,270",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-8021,Stationary Engineers and Boiler Operators,detailed,540,18.8,0.278,1.27,29.96,"62,320",2.6,21.51,24.99,29.47,35.14,39.27,"44,750","51,980","61,300","73,080","81,680",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"1,360",13.5,0.696,0.81,28.45,"59,170",2.0,20.54,25.70,28.92,32.74,36.89,"42,730","53,460","60,150","68,090","76,730",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-8091,Chemical Plant and System Operators,detailed,660,34.5,0.337,1.73,24.52,"51,010",5.3,13.82,17.41,23.59,31.03,37.26,"28,740","36,220","49,060","64,530","77,510",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-8092,Gas Plant Operators,detailed,140,27.7,0.072,0.71,35.89,"74,660",5.0,26.61,31.14,35.57,41.62,47.29,"55,350","64,760","73,980","86,560","98,360",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,**,**,**,**,29.92,"62,240",3.7,25.50,26.88,29.01,31.20,37.20,"53,040","55,910","60,340","64,890","77,380",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-8099,"Plant and System Operators, All Other",detailed,90,44.3,0.046,0.54,37.08,"77,130",5.7,26.59,30.00,34.28,39.04,49.71,"55,310","62,390","71,310","81,210","103,390",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9011,Chemical Equipment Operators and Tenders,detailed,440,18.5,0.223,0.39,21.64,"45,010",5.6,12.23,17.04,21.60,26.19,29.89,"25,430","35,430","44,920","54,470","62,170",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,220,28.1,0.114,0.33,20.01,"41,630",7.5,11.17,14.53,20.40,24.93,29.41,"23,230","30,220","42,420","51,860","61,160",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,380,27.5,0.194,0.88,21.95,"45,660",3.9,15.35,17.35,20.88,24.60,32.22,"31,920","36,090","43,420","51,170","67,010",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9022,"Grinding and Polishing Workers, Hand",detailed,**,**,**,**,14.96,"31,120",7.8,10.31,11.96,13.98,16.31,21.45,"21,450","24,870","29,070","33,920","44,620",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"1,600",10.8,0.816,0.92,18.81,"39,130",2.2,12.26,15.50,18.31,22.10,25.55,"25,490","32,240","38,080","45,970","53,130",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9031,"Cutters and Trimmers, Hand",detailed,100,25.3,0.051,0.70,15.52,"32,290",6.4,11.59,12.90,14.33,16.94,19.85,"24,100","26,830","29,810","35,240","41,300",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"1,050",18.2,0.535,1.27,19.14,"39,810",3.4,13.89,16.10,18.28,21.80,24.94,"28,890","33,490","38,010","45,350","51,880",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,580,29.8,0.295,0.59,20.33,"42,280",5.2,12.68,15.24,19.79,25.48,29.32,"26,370","31,700","41,160","53,000","60,990",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,110,40.0,0.058,0.47,20.50,"42,650",7.5,12.03,14.14,20.29,24.58,32.89,"25,010","29,420","42,210","51,130","68,420",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"6,940",5.6,3.548,0.92,21.12,"43,920",1.3,13.09,16.28,20.54,25.21,30.09,"27,240","33,860","42,730","52,430","62,600",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9071,Jewelers and Precious Stone and Metal Workers,detailed,170,31.8,0.089,0.50,18.42,"38,320",4.9,13.42,14.92,18.27,21.75,24.15,"27,910","31,040","38,000","45,240","50,220",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9081,Dental Laboratory Technicians,detailed,670,40.9,0.342,1.44,21.09,"43,870",3.9,13.55,16.54,21.42,25.46,29.04,"28,180","34,410","44,550","52,950","60,410",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9082,Medical Appliance Technicians,detailed,460,25.5,0.235,2.32,21.27,"44,230",5.4,13.73,15.34,18.65,23.63,31.47,"28,550","31,910","38,790","49,150","65,450",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9083,Ophthalmic Laboratory Technicians,detailed,640,31.9,0.327,1.69,17.78,"36,990",9.3,12.38,13.58,15.41,19.66,28.68,"25,750","28,250","32,060","40,890","59,650",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"5,910",14.5,3.020,1.11,16.93,"35,220",2.0,10.99,12.81,15.94,20.77,24.59,"22,870","26,640","33,150","43,200","51,140",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"1,730",12.6,0.884,1.44,19.97,"41,540",2.4,14.83,16.64,19.55,23.35,27.02,"30,850","34,600","40,670","48,560","56,200",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9122,"Painters, Transportation Equipment",detailed,370,31.4,0.188,0.49,24.85,"51,690",11.4,12.97,14.75,20.60,28.24,46.34,"26,970","30,670","42,850","58,740","96,380",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9123,"Painting, Coating, and Decorating Workers",detailed,180,29.2,0.094,1.11,18.83,"39,160",3.8,12.59,16.07,18.86,22.17,24.53,"26,180","33,430","39,230","46,110","51,010",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9141,Semiconductor Processors,detailed,**,**,**,**,19.28,"40,100",3.8,13.03,15.10,18.33,22.71,27.90,"27,110","31,410","38,130","47,230","58,030",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9151,Photographic Process Workers and Processing Machine Operators,detailed,620,45.9,0.316,2.74,16.95,"35,250",10.7,10.45,11.40,14.14,21.53,27.81,"21,740","23,700","29,420","44,790","57,840",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,140,36.5,0.069,0.62,15.83,"32,920",8.3,10.12,10.96,12.37,21.47,24.12,"21,040","22,800","25,720","44,650","50,160",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,130,18.4,0.068,0.56,16.56,"34,440",2.6,12.08,13.78,16.65,19.07,21.96,"25,130","28,660","34,640","39,650","45,670",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9194,Etchers and Engravers,detailed,660,45.7,0.336,5.65,16.41,"34,140",1.7,12.78,13.70,15.26,18.52,22.73,"26,570","28,490","31,730","38,520","47,280",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,570,29.2,0.294,1.00,16.79,"34,910",7.2,10.26,12.30,14.98,21.96,24.89,"21,340","25,580","31,150","45,690","51,770",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"1,260",9.9,0.642,0.95,17.68,"36,770",4.5,10.61,13.65,17.76,21.83,24.56,"22,060","28,390","36,940","45,410","51,090",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9198,Helpers--Production Workers,detailed,"5,540",10.0,2.832,1.17,14.69,"30,550",1.6,10.72,12.00,13.94,16.77,20.09,"22,290","24,970","29,000","34,890","41,790",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",51-9199,"Production Workers, All Other",detailed,"2,530",9.3,1.294,0.81,17.32,"36,030",2.3,11.48,13.52,16.50,19.48,24.71,"23,870","28,120","34,320","40,530","51,400",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-0000,Transportation and Material Moving Occupations,major,"115,380",2.7,58.978,0.83,20.25,"42,110",2.5,10.93,13.44,18.14,24.32,31.05,"22,730","27,970","37,720","50,580","64,590",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-1011,Aircraft Cargo Handling Supervisors,detailed,70,31.9,0.038,0.62,29.02,"60,360",6.3,17.69,20.56,23.94,39.85,48.01,"36,790","42,760","49,790","82,900","99,860",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-1048,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"3,890",5.9,1.989,0.70,29.26,"60,850",1.5,17.56,22.56,28.71,35.43,41.15,"36,530","46,930","59,710","73,690","85,600",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"3,090",8.0,1.581,2.76,*,"103,960",3.8,*,*,*,*,*,"68,590","83,060","98,540","117,840","151,540",TRUE,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-2012,Commercial Pilots,detailed,200,15.1,0.104,0.40,*,*,*,*,*,*,*,*,*,*,*,*,*,TRUE,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-2021,Air Traffic Controllers,detailed,550,0.0,0.283,1.83,65.25,"135,720",2.3,33.38,57.42,67.97,77.31,84.57,"69,430","119,420","141,370","160,800","175,900",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-2022,Airfield Operations Specialists,detailed,150,1.8,0.075,1.09,27.42,"57,030",4.2,19.33,26.25,28.53,30.63,31.92,"40,210","54,590","59,350","63,710","66,390",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-2031,Flight Attendants,detailed,"3,830",16.4,1.959,2.39,*,"50,550",5.7,*,*,*,*,*,"24,710","42,230","50,870","60,820","70,000",TRUE,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-3021,"Bus Drivers, Transit and Intercity",detailed,"2,560",37.0,1.308,1.09,20.50,"42,630",6.9,15.60,17.21,19.64,24.16,27.73,"32,460","35,790","40,850","50,250","57,680",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-3022,"Bus Drivers, School or Special Client",detailed,"9,460",8.3,4.834,1.39,16.50,"34,330",2.4,10.54,13.41,16.64,19.36,22.63,"21,930","27,890","34,610","40,260","47,080",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-3031,Driver/Sales Workers,detailed,"7,180",14.8,3.669,1.28,13.55,"28,190",4.7,10.03,10.15,11.34,15.48,21.98,"20,870","21,100","23,580","32,210","45,720",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"19,180",5.2,9.804,0.79,25.06,"52,120",1.8,17.44,20.64,24.06,29.21,34.42,"36,280","42,940","50,050","60,760","71,580",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-3033,Light Truck or Delivery Services Drivers,detailed,"10,440",6.5,5.334,0.84,20.79,"43,250",3.1,12.43,15.51,19.41,25.54,31.06,"25,850","32,250","40,360","53,120","64,600",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-3041,Taxi Drivers and Chauffeurs,detailed,"2,010",12.6,1.026,0.71,13.77,"28,650",3.1,9.66,11.46,13.61,15.47,18.16,"20,090","23,830","28,300","32,170","37,770",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-3099,"Motor Vehicle Operators, All Other",detailed,**,**,**,**,18.21,"37,880",3.6,10.52,13.12,17.45,23.51,27.14,"21,880","27,280","36,290","48,890","56,450",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,50,44.4,0.028,0.71,22.96,"47,760",10.1,17.03,19.17,22.31,27.46,30.82,"35,410","39,880","46,400","57,120","64,110",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-6021,Parking Lot Attendants,detailed,"1,620",16.3,0.828,0.82,12.59,"26,180",1.6,10.16,10.87,12.07,13.92,15.69,"21,140","22,600","25,100","28,950","32,630",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-6031,Automotive and Watercraft Service Attendants,detailed,"1,760",26.5,0.899,1.14,12.99,"27,020",2.1,10.38,11.20,12.65,14.45,16.21,"21,580","23,290","26,300","30,050","33,710",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-6051,Transportation Inspectors,detailed,180,4.6,0.093,0.45,38.29,"79,640",5.0,11.46,23.57,37.73,54.77,63.60,"23,840","49,020","78,470","113,930","132,290",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-6099,"Transportation Workers, All Other",detailed,470,8.4,0.241,0.93,14.88,"30,960",4.9,10.79,12.18,13.74,16.08,19.91,"22,440","25,340","28,580","33,460","41,410",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7011,Conveyor Operators and Tenders,detailed,160,24.8,0.084,0.52,18.58,"38,650",3.3,11.68,14.69,17.89,22.81,27.30,"24,300","30,560","37,220","47,450","56,790",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7021,Crane and Tower Operators,detailed,260,27.6,0.132,0.43,27.14,"56,450",7.4,16.86,19.07,25.16,34.48,38.65,"35,070","39,680","52,340","71,720","80,380",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7032,Excavating and Loading Machine and Dragline Operators,detailed,290,28.5,0.148,0.47,30.69,"63,830",7.1,15.72,23.84,31.18,37.37,40.61,"32,700","49,580","64,860","77,730","84,480",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7041,Hoist and Winch Operators,detailed,100,8.0,0.051,2.31,38.42,"79,900",10.6,20.27,34.51,42.47,46.44,48.82,"42,150","71,790","88,340","96,600","101,550",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7051,Industrial Truck and Tractor Operators,detailed,"3,660",14.0,1.873,0.45,20.23,"42,090",1.5,13.99,16.49,19.22,23.33,28.50,"29,090","34,300","39,970","48,520","59,270",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7061,Cleaners of Vehicles and Equipment,detailed,"3,310",12.5,1.691,0.65,13.64,"28,380",2.1,10.11,11.08,12.89,15.02,18.33,"21,030","23,050","26,820","31,250","38,130",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,"31,290",6.0,15.996,0.80,17.32,"36,030",2.0,11.06,12.99,16.36,20.76,25.89,"23,010","27,020","34,030","43,190","53,850",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7063,Machine Feeders and Offbearers,detailed,750,20.0,0.384,0.84,18.04,"37,520",2.3,13.81,16.11,17.98,19.93,23.10,"28,730","33,520","37,390","41,450","48,060",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7064,"Packers and Packagers, Hand",detailed,"7,200",7.6,3.678,0.80,13.70,"28,500",1.6,10.26,11.19,12.91,15.24,18.60,"21,350","23,270","26,860","31,690","38,690",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7081,Refuse and Recyclable Material Collectors,detailed,780,21.3,0.401,0.49,21.76,"45,250",5.9,13.81,17.13,21.08,25.25,31.41,"28,710","35,630","43,840","52,520","65,330",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7121,"Tank Car, Truck, and Ship Loaders",detailed,**,**,**,**,21.54,"44,800",5.7,17.11,20.50,22.18,23.87,25.26,"35,580","42,640","46,140","49,640","52,550",,
MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",53-7199,"Material Moving Workers, All Other",detailed,130,20.5,0.065,0.35,14.98,"31,150",5.0,11.15,12.60,14.14,16.02,20.11,"23,190","26,200","29,410","33,330","41,820",,
